eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,
200912090006,2009,12,9,,0,,209,Turkey,10,Middle East & North Africa,Hatay,Hatay,36.204751,36.165597,1,0,,"12/09/2009: On Wednesday, in Hatay, Turkey, assailants threw Molotov cocktails at the Democratic Society Party office, damaging the office but causing no casualties. No group claimed responsibility.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Democratic Society Party,The Democratic Society Party office in Hatay,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,4,Unknown,,The attack caused an unknown amount of property damage.,0,,,,,,,,,,,,,,,,,"Janes Intelligence, ""Unidentified Militants Throw Molotov Cocktails at DTP Offices in Turkeys Hatay,"" Terrorism Watch Report, December 10, 2009.","National Counterterrorism Center, ""Political Party Offices Damaged in Incendiary Attacks in Hatay, Turkey and Ankara, Ankara, Turkey,"" Worldwide Incidents Tracking System, April 9, 2010.",,ISVG,-9,-9,0,-9,,
201004130019,2010,4,13,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"The incident occurred in Gaziosmanpasa, Istanbul, Istanbul.","04/13/2010: On Tuesday night, in Gaziosmanpasa District, Istanbul, Turkey, suspected Partiya Karkaren Kurdistan (PKK) activists threw an incendiary device at a bus, which was heading from the Yunus Emre disrtict to Beyazit. No casualties were reported in the attack however the bus was set on fire and extinguished quickly by the bus driver. The attack was believed to have been organized because of an assault on the former Democratic Society Party (DTP) leader Ahmet Türk who was punched in the face on Monday in Samsun. No group claimed responsibility.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,99,Bus (excluding tourists),,Assailants targeted a bus.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The attack was believed to have been organized because of an assault on the former Democratic Society Party (DTP) leader Ahmet Türk who was punched in the face on Monday in Samsun.,1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,"The bus was set on fire, but the extent of damage was minor because the bus driver extinguished the fire quickly.",0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected PKK Activists Throw Incendiary Deivce at Bus in Turkeys Istanbul,” Terrorism Watch Report, April 15, 2010.","Plus News Pakistan, ""Turkey: Molotov Cocktail Thrown at Municipal Bus in Istanbul,"" Factiva, Plus News Pakistan, April 15, 2010.",,ISVG,0,0,0,0,,
201005090008,2010,5,9,,0,,209,Turkey,10,Middle East & North Africa,Adana,Unknown,36.991419,35.330829,4,0,,"05/09/2010: On Sunday, in Adana Province, Turkey, an armed assault was attempted on AKP parliamentary deputy Kursat Tuzmen, after he attended a funeral for a fallen soldier. No group claimed responsibility.",1,1,1,0,,,0,0,0,8,Unarmed Assault,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Turkish Parliament,The target was AKP parliamentary deputy Kursat Tuzmen.,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,0,,,,,,,,,,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,,,,,Unknown weapons were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Hurriyet Daily News, ""Turkey: AKP Deputy Tuzmen Assaulted During Soldiers Funeral,"" World News Connection, Hurriyet Daily News, May 10, 2010.",,,ISVG,-9,-9,0,-9,,
201006290009,2010,6,29,,0,,209,Turkey,10,Middle East & North Africa,Osmaniye,Duzici district,37.291534,36.481899,3,0,"The incident occurred on a railway in the Duzici district of Osmaniye in between stations in Yarbasi, Duzici, Osmaniye and Tasoluk, Bahce, Osmaniye.","06/29/2010: On Tuesday, in the town of Duzici, Osmaniye, Turkey, a bomb exploded on a railway, damaging the tracks but causing no casualties. The bomb reportedly went off as a freight train on Route No 63300 between Fevzipasa and Iskenderun was passing through a location between the Tasoluk Station in the Bahce district and the Yarbasi Station. No group claimed responsibility, although it was widely believed Kongra-Gel (KGK)/ Kurdistan Workers Party (PKK) was responsible.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,A freight train was targeted in the attack.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Unknown explosives were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The attack caused a minor amount of property damage.,0,,,,,,,,,,,,,,,,,"National Counterterrorism Center, ""One Railway Track Damaged in Bombing by Suspected KGK in Osmaniye, Turkey,"" Worldwide Incidents Tracking System, October 26, 2010.","BBC Monitoring Europe, ""Bomb Damages Rail Lines in Turkey; No Casualties Reported,"" LexisNexis Academic, BBC Monitoring Europe, June 30, 2010.",,ISVG,0,0,0,0,,
201007030004,2010,7,3,,0,,209,Turkey,10,Middle East & North Africa,Mardin,Midyat,37.415668,41.371505,1,1,,"07/03/2010: On Saturday evening around 2015, in an unknown location near Midyat, Mardin, Turkey, suspected members of the Kurdistan Workers Party (PKK) bombed a section of the Kirkuk-Yumurtalik oil pipeline that runs from Iraq to Turkey, causing severe damage to the pipeline. The PKK has sabotaged the pipeline several times in the past as part of its armed campaign against the Ankara government. No casualties were reported and no group claimed responsibility, although the PKK was suspected of being responsible.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,,A section of the Kirkuk-Yumurtalik oil pipeline was targeted in the attack.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Unknown explosives were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The attack caused a severe amount of property damage to the pipeline.,0,,,,,,,,,,,,,,,,,"Ahmed Rasheed & Michael Christie, ""PKK Bombs Iraq to Turkey Pipeline in Rare Attack,"" Reuters, July 4, 2010, http://www.alertnet.org/thenews/newsdesk/LDE66307Q.htm.","Agence France Presse, ""Kurdish Rebels Blamed for Turkish-Iraqi Pipeline Blast,"" LexisNexis Academic, Agence France Presse, July 4, 2010.","BBC Monitoring Europe, ""Turkey Says Oil Flow from Kirkuk-Yumurtalik Pipeline to Resume in Two Days,"" LexisNexis Academic, Anatolia News Agency, July 5, 2010.",ISVG,0,0,0,0,,
201007200014,2010,7,20,,0,,209,Turkey,10,Middle East & North Africa,Agri,Dogubeyazit district,39.563051,44.01115,3,0,"The incident occurred at the 27th kilometer of the Iran-Ankara Botas natural gas pipeline in Dogubeyazit, Agri.","07/20/2010: On Tuesday night, in Dogubayazit, Agri, Turkey, an explosion occurred at the 27th kilometer of the Iran-Ankara Botas natural gas pipeline that carries gas from Iran to Turkey, interrupting the flow and damaging the pipeline along with several work places and houses. Agri Governor Ali Yerlikaya blamed the Kurdistan Workers Party (PKK) for the attack. No casualties were reported and no group claimed responsibility, although the PKK was suspected of being responsible.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,106,Gas,,The Iran-Ankara Botas natural gas pipeline was targeted in the attack.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Unknown explosives were used in the attack.,0,0,0,0,0,0,1,4,Unknown,,The pipeline along with several work places and houses were damaged in the attack.,0,,,,,,,,,,,,,,,,,"BBC Worldwide Monitoring, ""PKK Would Disarm for Kurdish Rights in Turkey,"" BBC Worldwide Monitoring, July 21, 2010, http://www.bbc.co.uk/news/world-europe-10707935.","Zaman Turkish Daily, ""PKK Blows up Turkish Pipeline,"" Zaman Turkish Daily, July 22, 2010, http://www.todayszaman.com/tz-web/news-216798-100-pkk-blows-up-turkish-pipeline.html.","BBC Monitoring Europe, ""Turkish Official Says PKK behind Natural Gas Pipeline Explosion,"" LexisNexis Academic, Anatolia News Agency, July 21, 2010.",ISVG,0,0,0,0,,
201008020009,2010,8,2,,0,,209,Turkey,10,Middle East & North Africa,Erzincan,Erzincan,39.744919,39.744919,1,1,"The incident occurred on the railway between Alp and Erzincan near Erzincan, Erzincan.","08/02/2010: On Monday, near Erzincan, Turkey, eight cars of a cargo train were derailed by a mine explosion between Alp station and Erzincan. The train was carrying passengers and cargo, including military equipment and vehicles. No casualties or damages were reported and no group claimed responsibility, although the Kurdistan Workers Party (PKK) was thought to be responsible.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,A train carrying passengers and military supplies was targeted in the attack.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,A land mine was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"CNN, ""Explosion Derails Turkish Cargo Train,"" CNN, August 2, 2010, http://www.cnn.com/2010/WORLD/europe/08/02/turkey.train.bomb/index.html.","Todays Zaman, ""Turkey: Terrorists Derail Train, No Injuries,"" Todays Zaman, August 2, 2010, http://www.todayszaman.com/tz-web/news-217901-turkey-terrorists-derail-train-no-injuries.html.","Agence France Presse, ""Kurdish Rebels Bomb Turkish Train, No Casualties: Official,"" LexisNexis Academic, Agence France Presse, August 2, 2010.",ISVG,0,0,0,0,,
201008050009,2010,8,5,,0,,209,Turkey,10,Middle East & North Africa,Van,Caldiran,39.145471,43.913528,1,0,,"08/05/2010: On Thursday, in Caldiran, Van, Turkey, unidentified assailants attacked a police station by unknown means, injuring Police Chief Halil Akbas and policeman Mehmet Memecan; three assailants were also killed. No group claimed responsibility, although members of the Kurdistan Workers Party (PKK) were though to be responsible.",1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,22,"Police Building (headquarters, station, school)",Caldiran Law Enforcement,A police station was targeted in the attack.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,0,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Hurriyet, ""Turkey: Two Turkish Soldiers Die in Clashes With PKK, Bomb Defused in Diyarbakir,"" World News Connection, Hurriyet, August 6, 2010.","Xinhua News Agency, ""Seven PKK Members, One Soldier Killed in Clashes in Turkey,"" LexisNexis Academic, Xinhua News Agency, August 6, 2010.",,ISVG,0,0,0,0,,
201008080012,2010,8,8,,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Hakkari,37.577039,43.736096,1,0,,"08/08/2010: On Sunday, on Bulvar Avenue, in one of four related attacks in Hakkari, Turkey, unidentified assailants launched fireworks, threw Molotov cocktails and opened fire against housing complexes inhabited by police officers, judicial officials and staff of the National Intelligence Organization. A fire broke out on the fourth floor of a police staff housing complex after it was hit by a Molotov cocktail; it caused an unknown amount of damage. No casualties were reported and no group claimed responsibility, although the Kurdistan Workers Party (PKK) was thought to be responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22,"Police Building (headquarters, station, school)",Hakkari Law Enforcement,A police housing complex was targeted in the attack.,209,Turkey,2,Government (General),20,Intelligence,Turkish National Intelligence Organization,A National Intelligence Organization housing complex was targeted in the attack.,209,Turkey,2,Government (General),14,Judge/Attorney/Court,Turkish Judicial Government,A judicial housing complex was targeted in the attack.,209,Turkey,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,5,Firearms,5,Unknown Gun Type,12,Other,,,,,,,"Unknown firearms, fireworks and Molotov cocktails were used in the attack.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The attack caused a minor amount of property damage to the housing complex.,0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected PKK Militants Attack Municipal Buildings in Turkeys Hakkari,” Terrorism Watch Report, Anatolia News Agency, August 10, 2010.","BBC Monitoring Europe, ""PKK Supporters Attack Police Headquarters in Southeast - Turkish News Agency,"" LexisNexis Academic, Anatolia, August 9, 2010.",,ISVG,0,0,0,0,"201008080012, 201008080013, 201008080014, 201008080015",
201008080013,2010,8,8,,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Hakkari,37.577039,43.736096,1,0,,"08/08/2010: On Sunday, on Konak Avenue, in one of four related attacks in Hakkari, Turkey, unidentified assailants launched fireworks, threw Molotov cocktails and opened fire against housing complexes inhabited by police officers, judicial officials and staff of the National Intelligence Organization. No casualties or damages were reported and no group claimed responsibility, although the Kurdistan Workers Party (PKK) was thought to be responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),20,Intelligence,Turkish National Intelligence Organization,A National Intelligence Organization housing complex was targeted in the attack.,209,Turkey,3,Police,25,Police Security Forces/Officers,Hakkari Law Enforcement,A police housing complex was targeted in the attack.,209,Turkey,2,Government (General),14,Judge/Attorney/Court,Turkish Judicial Government,A judicial housing complex was targeted in the attack.,209,Turkey,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,5,Firearms,5,Unknown Gun Type,12,Other,,,,,,,"Unknown firearms, fireworks and Molotov cocktails were used in the attack.",0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected PKK Militants Attack Municipal Buildings in Turkeys Hakkari,” Terrorism Watch Report, Anatolia News Agency, August 10, 2010.","BBC Monitoring Europe, ""PKK Supporters Attack Police Headquarters in Southeast - Turkish News Agency,"" LexisNexis Academic, Anatolia, August 9, 2010.",,ISVG,0,0,0,0,"201008080013, 201008080012, 201008080014, 201008080015",
201008080014,2010,8,8,,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Hakkari,37.577039,43.736096,1,0,,"08/08/2010: On Sunday, on Kayacan Avenue, in one of four related attacks in Hakkari, Turkey, unidentified assailants launched fireworks, threw Molotov cocktails and opened fire on the headquarters of the Justice and Development Party provincial branch. No casualties or damages were reported and no group claimed responsibility, although the Kurdistan Workers Party (PKK) was thought to be responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Hakkari Justice and Development Party,The headquarters of the Justice and Development Party provincial branch was targeted in the attack.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,12,Other,,,,,,,"Unknown firearms, fireworks and Molotov cocktails were used in the attack.",0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected PKK Militants Attack Municipal Buildings in Turkeys Hakkari,” Terrorism Watch Report, Anatolia News Agency, August 10, 2010.","BBC Monitoring Europe, ""PKK Supporters Attack Police Headquarters in Southeast - Turkish News Agency,"" LexisNexis Academic, Anatolia, August 9, 2010.",,ISVG,0,0,0,0,"201008080014, 201008080012, 201008080013, 201008080015",
201008080015,2010,8,8,,0,,209,Turkey,10,Middle East & North Africa,Hakkari,Hakkari,37.577039,43.736096,1,0,,"08/08/2010: On Sunday, in the Daggol district, in one of four related attacks in Hakkari, Turkey, unidentified assailants launched fireworks, threw Molotov cocktails and opened fire on the headquarters of the local police department. No casualties or damages were reported and no group claimed responsibility, although the Kurdistan Workers Party (PKK) was thought to be responsible.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22,"Police Building (headquarters, station, school)",Hakkari Law Enforcement,The headquarters of the local police department in Daggol district,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),,,,,,The specific motive for the attack is unknown.,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,12,Other,,,,,,,"Unknown firearms, fireworks and Molotov cocktails were used in the attack.",0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Jane’s Intelligence, “Suspected PKK Militants Attack Municipal Buildings in Turkeys Hakkari,” Terrorism Watch Report, Anatolia News Agency, August 10, 2010.","BBC Monitoring Europe, ""PKK Supporters Attack Police Headquarters in Southeast - Turkish News Agency,"" LexisNexis Academic, Anatolia, August 9, 2010.",,ISVG,0,0,0,0,"201008080015, 201008080012, 201008080013, 201008080014",
201008100006,2010,8,10,,0,,209,Turkey,10,Middle East & North Africa,Sirnak,Magara,37.422046,42.491682,2,1,,"08/10/2010: On Tuesday evening at 1830, near Magara in Sirnak, Turkey, unidentified assailants detonated an improvised explosive device targeting part of the Kirkuk-Ceyhan oil pipeline operated by the Petroleum Pipeline Corporation, cutting off the oil flow while damaging the pipeline along with two cars. Two civilians were killed and one wounded in a vehicle that was passing by. The Kurdistan Workers Party (PKK) claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,Petroleum Pipeline Corporation,A Petroleum Pipeline Corporation oil pipeline was targeted in the bombing.,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers Party (PKK),People Defence Forces (HPG),,,,,The specific motive for the attack is unknown.,0,,,0,-99,0,1,10,Unknown,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,2,0,0,1,0,0,1,3,Minor (likely < $1 million),,The attack caused a minor amount of property damage to the pipeline.,0,,,,,,,,,,,,,,,,,"Seyhmus Cakan, ""Two Killed in Turkish Pipeline Blast; Flows Stopped,"" Reuters, August 10, 2010, http://www.alertnet.org/thenews/newsdesk/LDE679217.htm.","Todays Zaman, ""Two Killed in Turkey Pipeline Blast,"" Todays Zaman, August 11, 2010, http://www.todayszaman.com/tz-web/news-218732-2-killed-in-turkey-pipeline-blast.html.","Jane’s Intelligence, “PKK Claims Responsibility for Pipeline Attack in Turkeys Sirnak,” Terrorism Watch Report, Roj TV, August 13, 2010.",ISVG,0,0,0,0,,
